drug_event_pair,drug,event,is_anomaly,anomaly_score,count,prr,ror,chi2,serious_rate,death_rate,hosp_rate,life_threat_rate,disable_rate
Pomalidomide||Wound infection staphylococcal,Pomalidomide,Wound infection staphylococcal,True,0.6402271086218246,2.0,103.30492424242425,103.30492424242425,66.13143635158458,1.0,0.0,1.0,0.0,0.0
Nivolumab||Diarrhoea,Nivolumab,Diarrhoea,True,0.6401603365339291,54.0,1.9403096343851793,1.9403096343851791,21.545557076668597,1.0,0.07407407407407407,0.9814814814814815,0.05555555555555555,0.037037037037037035
Bortezomib||Death,Bortezomib,Death,True,0.6400645445442756,49.0,1.1227137315051472,1.1227137315051474,0.5824482512488361,1.0,1.0,0.12244897959183673,0.0,0.04081632653061224
Vemurafenib||Brain injury,Vemurafenib,Brain injury,True,0.6387347715578103,1.0,35.67678100263852,35.67678100263852,16.381525527274825,1.0,1.0,1.0,1.0,1.0
Vemurafenib||Posture abnormal,Vemurafenib,Posture abnormal,True,0.6387347715578103,1.0,35.67678100263852,35.67678100263852,16.381525527274825,1.0,1.0,1.0,1.0,1.0
Vemurafenib||Gaze palsy,Vemurafenib,Gaze palsy,True,0.6387347715578103,1.0,35.67678100263852,35.67678100263852,16.381525527274825,1.0,1.0,1.0,1.0,1.0
Cetuximab||Adverse event,Cetuximab,Adverse event,True,0.6384828964260203,19.0,22.44708068628722,22.447080686287222,277.04641443372583,0.47368421052631576,0.05263157894736842,0.42105263157894735,0.05263157894736842,0.0
Talazoparib||Death,Talazoparib,Death,True,0.63752829524734,52.0,1.7072334182535511,1.7072334182535513,13.392164100054192,1.0,1.0,0.07692307692307693,0.019230769230769232,0.0
Bortezomib||Duodenal stenosis,Bortezomib,Duodenal stenosis,True,0.6374302316871071,7.0,77.00570846075433,77.00570846075433,152.22684939025498,1.0,0.0,1.0,0.0,0.0
Gefitinib||Emphysematous cystitis,Gefitinib,Emphysematous cystitis,True,0.6372986808770492,5.0,173.54206807964033,173.54206807964033,138.4933462937092,1.0,0.6,0.4,0.2,0.0
Rucaparib||Carbohydrate antigen 125 increased,Rucaparib,Carbohydrate antigen 125 increased,True,0.636969996361554,30.0,11.21760723305813,11.217607233058132,167.5834418151206,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
Olaparib||Death,Olaparib,Death,True,0.6362827815055876,44.0,0.8820714151031614,0.8820714151031614,0.6182633195153033,1.0,1.0,0.18181818181818182,0.0,0.0
Niraparib||Asthenia,Niraparib,Asthenia,True,0.6356880592525984,50.0,1.8068571507906757,1.8068571507906757,15.01719856409546,0.88,0.12,0.56,0.16,0.0
Bevacizumab||Death,Bevacizumab,Death,True,0.6355203720739877,48.0,1.0234133958211287,1.0234133958211287,0.02281049733565324,1.0,1.0,0.0625,0.0,0.0
Docetaxel||Neutropenia,Docetaxel,Neutropenia,True,0.6354058158548925,51.0,2.5884840536375906,2.5884840536375906,42.300915253059415,1.0,0.2549019607843137,0.4117647058823529,0.11764705882352941,0.0
Imatinib||Diarrhoea,Imatinib,Diarrhoea,True,0.6351995491177375,46.0,0.9238551718227125,0.9238551718227124,0.2561478679433133,0.9130434782608695,0.06521739130434782,0.1956521739130435,0.043478260869565216,0.0
Abemaciclib||Decreased appetite,Abemaciclib,Decreased appetite,True,0.634754072638486,38.0,3.213537976185052,3.213537976185052,50.70442557580002,0.42105263157894735,0.0,0.18421052631578946,0.02631578947368421,0.0
Epcoritamab||Tumour pseudoprogression,Epcoritamab,Tumour pseudoprogression,True,0.6340751820857533,6.0,216.5363575717145,216.5363575717145,178.198387425529,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0
Imatinib||Chronic graft versus host disease,Imatinib,Chronic graft versus host disease,True,0.6335833869782046,7.0,91.79015670910871,91.79015670910871,134.07830028535275,1.0,0.14285714285714285,0.0,0.0,0.0
Epcoritamab||Therapy interrupted,Epcoritamab,Therapy interrupted,True,0.6330483098434306,6.0,108.26617745163443,108.26617745163442,154.4743384937769,0.6666666666666666,0.0,0.5,0.0,0.0
Venetoclax||Pneumonia respiratory syncytial viral,Venetoclax,Pneumonia respiratory syncytial viral,True,0.6320598316807127,2.0,79.28801169590643,79.28801169590643,50.189730630802345,1.0,0.0,1.0,0.0,0.0
Imatinib||Nausea,Imatinib,Nausea,True,0.6313145089892431,47.0,0.9050945361875938,0.9050945361875938,0.41463100900817834,0.9148936170212766,0.06382978723404255,0.2553191489361702,0.02127659574468085,0.0
Durvalumab||Biliary tract infection,Durvalumab,Biliary tract infection,True,0.631269089649936,5.0,78.14384151593454,78.14384151593454,139.1922002538658,1.0,0.0,1.0,0.0,0.0
Osimertinib||Diarrhoea,Osimertinib,Diarrhoea,True,0.6312058936455475,50.0,1.3608168718389162,1.360816871838916,4.229004807285392,0.8,0.3,0.44,0.04,0.0
Epcoritamab||Inappropriate schedule of product administration,Epcoritamab,Inappropriate schedule of product administration,True,0.6298514429135514,10.0,72.36655518394649,72.36655518394649,226.71385865146857,0.9,0.2,0.5,0.0,0.0
Nivolumab||Oesophageal stenosis,Nivolumab,Oesophageal stenosis,True,0.6297901871856296,1.0,0.0,0.0,44.39687595752617,1.0,1.0,1.0,1.0,1.0
Doxorubicin||Paraesthesia oral,Doxorubicin,Paraesthesia oral,True,0.6294898564794791,3.0,85.6762360446571,85.6762360446571,60.54158077341272,1.0,0.0,0.0,1.0,0.0
Palbociclib||Breast cancer metastatic,Palbociclib,Breast cancer metastatic,True,0.6290317495587547,22.0,20.480026195153897,20.480026195153897,247.23823674767868,0.7727272727272727,0.3181818181818182,0.22727272727272727,0.0,0.0
Carboplatin||Febrile neutropenia,Carboplatin,Febrile neutropenia,True,0.6278791693505104,47.0,2.6662180162584908,2.666218016258491,41.18856264066749,1.0,0.19148936170212766,0.6382978723404256,0.0851063829787234,0.0851063829787234
Cetuximab||Drug administration error,Cetuximab,Drug administration error,True,0.6275396952116679,5.0,52.35553004209721,52.35553004209721,134.43440107772724,0.0,0.0,0.0,0.0,0.0
Gefitinib||Neurogenic bladder,Gefitinib,Neurogenic bladder,True,0.6270870472997727,1.0,34.61947469570788,34.61947469570788,15.85515868063177,1.0,1.0,1.0,0.0,1.0
Gefitinib||Radiation interaction,Gefitinib,Radiation interaction,True,0.6270870472997727,1.0,34.61947469570788,34.61947469570788,15.85515868063177,1.0,1.0,1.0,0.0,1.0
Niraparib||Dyspnoea,Niraparib,Dyspnoea,True,0.6270389053386582,44.0,1.2649876392316286,1.2649876392316286,2.0942826848915175,0.8409090909090909,0.022727272727272728,0.4772727272727273,0.11363636363636363,0.0
Venetoclax||Sinusitis bacterial,Venetoclax,Sinusitis bacterial,True,0.6264801653932028,3.0,119.01901975128017,119.01901975128017,85.41899201706332,1.0,0.0,0.6666666666666666,0.0,0.0
Cetuximab||Acne,Cetuximab,Acne,True,0.6264548578383786,15.0,20.70974094834116,20.70974094834116,205.08968729548545,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0
Venetoclax||T-cell lymphoma,Venetoclax,T-cell lymphoma,True,0.6260917907026626,2.0,39.64327485380117,39.64327485380117,36.68541537472754,1.0,1.0,1.0,0.0,0.0
Olaparib||Vascular calcification,Olaparib,Vascular calcification,True,0.6258649178751647,1.0,29.055135135135135,29.055135135135135,13.086567139062517,1.0,1.0,1.0,1.0,1.0
Olaparib||Blood lactic acid increased,Olaparib,Blood lactic acid increased,True,0.6258649178751647,1.0,29.055135135135135,29.055135135135135,13.086567139062517,1.0,1.0,1.0,1.0,1.0
Bevacizumab||Disease progression,Bevacizumab,Disease progression,True,0.6256987424959803,52.0,2.035099159921746,2.0350991599217463,23.792514130194196,1.0,0.3269230769230769,0.11538461538461539,0.019230769230769232,0.019230769230769232
Ibrutinib||Lymphocytosis,Ibrutinib,Lymphocytosis,True,0.6252388967386969,6.0,100.14656771799629,100.14656771799629,142.4035638335571,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0
Ribociclib||Procedural pain,Ribociclib,Procedural pain,True,0.6252080586445438,2.0,46.848537005163514,46.848537005163514,43.85349443326657,1.0,1.0,1.0,1.0,0.0
Pembrolizumab||Hyperlipasaemia,Pembrolizumab,Hyperlipasaemia,True,0.6250273895115649,1.0,46.08044030482642,46.08044030482642,21.563665519200256,1.0,1.0,1.0,1.0,0.0
Trastuzumab||Disease progression,Trastuzumab,Disease progression,True,0.6249308821441332,46.0,1.6158551410498794,1.6158551410498794,9.478797668017279,0.9782608695652174,0.21739130434782608,0.06521739130434782,0.06521739130434782,0.0
Ipilimumab||Pyrexia,Ipilimumab,Pyrexia,True,0.6248261179869058,41.0,2.201472906883501,2.201472906883501,23.807330770022592,0.926829268292683,0.21951219512195122,0.8780487804878049,0.024390243902439025,0.04878048780487805
Cisplatin||Oesophageal rupture,Cisplatin,Oesophageal rupture,True,0.6243014725486532,4.0,109.29393785022924,109.29393785022924,82.63584881974784,1.0,0.25,0.0,0.0,0.0
Nivolumab||Fulminant type 1 diabetes mellitus,Nivolumab,Fulminant type 1 diabetes mellitus,True,0.6241345852898781,2.0,90.90058479532162,90.90058479532163,57.898439938188744,1.0,0.0,1.0,0.0,0.5
Lenalidomide||Pneumonia,Lenalidomide,Pneumonia,True,0.624078383316795,41.0,3.8856326889279433,3.885632688927944,76.01328931530244,1.0,0.36585365853658536,0.8048780487804879,0.12195121951219512,0.024390243902439025
Venetoclax||Liver abscess,Venetoclax,Liver abscess,True,0.6235317227254213,1.0,19.80715850986121,19.807158509861214,11.602869316933736,1.0,1.0,1.0,1.0,1.0
Paclitaxel||Small intestinal haemorrhage,Paclitaxel,Small intestinal haemorrhage,True,0.6234910287996679,1.0,28.94184168012924,28.94184168012924,13.030231231477023,1.0,0.0,1.0,1.0,1.0
Cisplatin||Nausea,Cisplatin,Nausea,True,0.6234030407899398,51.0,1.0309429366736256,1.0309429366736256,0.04180546646399569,1.0,0.13725490196078433,0.6666666666666666,0.0392156862745098,0.0
Carfilzomib||Thrombotic thrombocytopenic purpura,Carfilzomib,Thrombotic thrombocytopenic purpura,True,0.6228977389389332,5.0,39.662733100233105,39.6627331002331,100.21227095621799,1.0,0.0,0.8,0.6,0.2
Carfilzomib||Splenic rupture,Carfilzomib,Splenic rupture,True,0.6221770291517656,1.0,47.433797909407666,47.433797909407666,22.23802073834436,1.0,1.0,1.0,1.0,0.0
Docetaxel||Febrile neutropenia,Docetaxel,Febrile neutropenia,True,0.6220660924686414,43.0,2.7123014179352207,2.7123014179352207,39.62787410331418,1.0,0.13953488372093023,0.627906976744186,0.09302325581395349,0.06976744186046512
Trastuzumab||Fatigue,Trastuzumab,Fatigue,True,0.6220132532759917,41.0,0.8875914574184838,0.8875914574184837,0.5216312096419704,0.8292682926829268,0.024390243902439025,0.1951219512195122,0.024390243902439025,0.0
Cetuximab||Blood pressure immeasurable,Cetuximab,Blood pressure immeasurable,True,0.6219256861553593,1.0,62.545142857142864,62.54514285714286,29.768951446941006,1.0,0.0,0.0,1.0,0.0
Olaparib||Peritonitis bacterial,Olaparib,Peritonitis bacterial,True,0.6216611599698284,2.0,58.141698215251495,58.14169821525149,36.15317143612844,1.0,1.0,0.0,0.0,0.0
Cisplatin||Vomiting,Cisplatin,Vomiting,True,0.6214436557736442,48.0,1.6252007022415194,1.6252007022415196,10.103140880596294,0.9583333333333334,0.125,0.6041666666666666,0.020833333333333332,0.0
Docetaxel||Computerised tomogram thorax abnormal,Docetaxel,Computerised tomogram thorax abnormal,True,0.6206087448967312,3.0,82.23249872253449,82.23249872253449,57.972119499551496,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0
Rituximab||Pneumonia adenoviral,Rituximab,Pneumonia adenoviral,True,0.6199190237395569,3.0,40.34570998494731,40.34570998494731,44.32337126594747,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Venetoclax||Richter^s syndrome,Venetoclax,Richter^s syndrome,True,0.619915181527844,2.0,79.28801169590643,79.28801169590643,50.189730630802345,1.0,0.5,1.0,0.5,0.0
Niraparib||Dehydration,Niraparib,Dehydration,True,0.6198198831497956,41.0,1.8877764497557479,1.8877764497557479,14.27764188350571,0.926829268292683,0.0,0.6341463414634146,0.12195121951219512,0.0
Bortezomib||Neurogenic bladder,Bortezomib,Neurogenic bladder,True,0.6195780891883865,1.0,32.88299817184644,32.88299817184644,14.990850998635647,1.0,0.0,0.0,0.0,1.0
Pembrolizumab||Pruritus,Pembrolizumab,Pruritus,True,0.6195665785870539,28.0,5.570925006609288,5.570925006609288,89.31334963682782,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0
Olaparib||Malignant neoplasm progression,Olaparib,Malignant neoplasm progression,True,0.6190989957335461,43.0,1.9551914093536809,1.9551914093536809,17.551370287109016,1.0,0.18604651162790697,0.23255813953488372,0.023255813953488372,0.046511627906976744
Epcoritamab||Product dose omission in error,Epcoritamab,Product dose omission in error,True,0.6187704864846784,2.0,71.98669328010645,71.98669328010645,45.34277173029371,0.5,0.5,0.5,0.0,0.0
Venetoclax||Guillain-Barre syndrome,Venetoclax,Guillain-Barre syndrome,True,0.6182304096091555,2.0,11.325605680868838,11.325605680868838,14.260351665318646,1.0,1.0,1.0,1.0,1.0
Niraparib||Heart rate increased,Niraparib,Heart rate increased,True,0.6182103139664822,27.0,8.95506711494224,8.955067114942239,117.49700230603547,0.8148148148148148,0.037037037037037035,0.37037037037037035,0.2222222222222222,0.0
Lenalidomide||Treatment noncompliance,Lenalidomide,Treatment noncompliance,True,0.617387413200608,2.0,92.47918436703483,92.47918436703483,58.94627946008689,1.0,0.0,0.5,0.0,0.5
Pembrolizumab||Skin hypopigmentation,Pembrolizumab,Skin hypopigmentation,True,0.6167647994283112,2.0,92.23898305084745,92.23898305084745,58.786840636386394,0.0,0.0,0.0,0.0,0.0
Cisplatin||Infected dermal cyst,Cisplatin,Infected dermal cyst,True,0.6167465530519828,7.0,95.77678571428571,95.77678571428571,140.22426803258165,1.0,0.0,1.0,0.0,0.0
Atezolizumab||Ileal perforation,Atezolizumab,Ileal perforation,True,0.6166932976608914,1.0,57.22198952879582,57.22198952879581,27.11597597355357,1.0,0.0,1.0,1.0,0.0
Carboplatin||Nausea,Carboplatin,Nausea,True,0.6166448273281236,45.0,0.8057936946902655,0.8057936946902655,1.869414735796947,0.9777777777777777,0.022222222222222223,0.6,0.1111111111111111,0.0
Ibrutinib||Death,Ibrutinib,Death,True,0.6163324146744131,41.0,0.9409126690471676,0.9409126690471676,0.13624208474421123,1.0,1.0,0.12195121951219512,0.024390243902439025,0.0
Gefitinib||Pyogenic granuloma,Gefitinib,Pyogenic granuloma,True,0.6162286327113892,2.0,69.28333333333333,69.28333333333333,43.548209638531944,1.0,0.0,0.5,0.0,0.5
Talazoparib||Product use in unapproved indication,Talazoparib,Product use in unapproved indication,True,0.6152656601001073,19.0,18.604508787093057,18.604508787093057,218.17694522371616,0.42105263157894735,0.2631578947368421,0.10526315789473684,0.0,0.0
Gefitinib||Disease progression,Gefitinib,Disease progression,True,0.6152342980539792,44.0,1.919316461172399,1.919316461172399,17.09239014745764,1.0,0.1590909090909091,0.06818181818181818,0.0,0.0
Epcoritamab||Pyrexia,Epcoritamab,Pyrexia,True,0.6148010453123955,47.0,2.2414695346270985,2.241469534627099,28.29508281945718,1.0,0.44680851063829785,0.3404255319148936,0.02127659574468085,0.0
Olaparib||Intentional product misuse,Olaparib,Intentional product misuse,True,0.6146528105555318,14.0,29.253674469243332,29.253674469243332,183.21193994687528,0.7142857142857143,0.2857142857142857,0.21428571428571427,0.0,0.07142857142857142
Durvalumab||Mixed liver injury,Durvalumab,Mixed liver injury,True,0.6143036832500678,2.0,93.53436426116839,93.53436426116839,59.64667129302699,1.0,0.0,1.0,0.0,0.0
Epcoritamab||Fungal test positive,Epcoritamab,Fungal test positive,True,0.6140133042624198,1.0,35.96941489361702,35.96941489361702,16.52722249719839,1.0,1.0,0.0,0.0,0.0
Bevacizumab||Proteinuria,Bevacizumab,Proteinuria,True,0.6139013084214859,22.0,17.07729371032891,17.07729371032891,205.2901701782216,1.0,0.045454545454545456,0.13636363636363635,0.0,0.0
Abemaciclib||Pulmonary function test decreased,Abemaciclib,Pulmonary function test decreased,True,0.6138662823868575,1.0,43.33971291866029,43.33971291866029,20.198128685172982,1.0,1.0,1.0,0.0,1.0
Crizotinib||Diarrhoea,Crizotinib,Diarrhoea,True,0.6134801570288797,37.0,1.2443903063682606,1.2443903063682606,1.5987428218781785,0.2972972972972973,0.0,0.16216216216216217,0.0,0.0
Erlotinib||Pleural fibrosis,Erlotinib,Pleural fibrosis,True,0.6131582365193886,4.0,134.7373674360574,134.73736743605738,102.86808831112462,1.0,0.0,0.0,0.0,0.0
Bevacizumab||Nuclear magnetic resonance imaging abnormal,Bevacizumab,Nuclear magnetic resonance imaging abnormal,True,0.612888304374723,6.0,46.179245283018865,46.179245283018865,102.37511195468322,1.0,0.0,0.0,0.0,0.0
Niraparib||Contusion,Niraparib,Contusion,True,0.6128760350274255,28.0,9.472122313751273,9.472122313751273,128.10665884337106,1.0,0.07142857142857142,0.6071428571428571,0.35714285714285715,0.0
Niraparib||Haematocrit decreased,Niraparib,Haematocrit decreased,True,0.6127522249840596,26.0,16.01694199361742,16.016941993617422,177.71750002249934,1.0,0.11538461538461539,0.4230769230769231,0.23076923076923078,0.0
Bevacizumab||Hypoalbuminaemia,Bevacizumab,Hypoalbuminaemia,True,0.6123868923718628,1.0,1.1802254188229104,1.1802254188229102,0.025638407221533422,1.0,1.0,0.0,1.0,1.0
Carfilzomib||Hypoxic-ischaemic encephalopathy,Carfilzomib,Hypoxic-ischaemic encephalopathy,True,0.6122162506834458,2.0,94.95030514385353,94.95030514385353,60.586506013231656,1.0,0.5,1.0,0.0,0.0
Carboplatin||C-reactive protein increased,Carboplatin,C-reactive protein increased,True,0.6120050094172649,1.0,0.6098606032906764,0.6098606032906764,0.23362460556485248,1.0,1.0,0.0,1.0,1.0
Bevacizumab||Diverticulitis,Bevacizumab,Diverticulitis,True,0.6115910752500248,1.0,0.7303985448227182,0.7303985448227182,0.09400492597527108,1.0,1.0,0.0,1.0,1.0
Bevacizumab||C-reactive protein increased,Bevacizumab,C-reactive protein increased,True,0.6115910752500248,1.0,0.7669469783352338,0.7669469783352337,0.06682233155227732,1.0,1.0,0.0,1.0,1.0
Bevacizumab||Disseminated intravascular coagulation,Bevacizumab,Disseminated intravascular coagulation,True,0.6115910752500248,1.0,0.8522266565311036,0.8522266565311035,0.024114124527763816,1.0,1.0,0.0,1.0,1.0
Rituximab||Sciatica,Rituximab,Sciatica,True,0.6115688495829895,5.0,33.65394274234053,33.65394274234053,67.70561314621827,1.0,0.2,0.8,0.2,0.2
Palbociclib||Disease progression,Palbociclib,Disease progression,True,0.6114566786704619,41.0,1.7939580395675767,1.7939580395675767,12.781786211264052,0.5609756097560976,0.2926829268292683,0.21951219512195122,0.0,0.0
Epcoritamab||COVID-19,Epcoritamab,COVID-19,True,0.6114395889239819,21.0,0.0,0.0,734.4381618019784,1.0,0.5238095238095238,0.5714285714285714,0.14285714285714285,0.0
